,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
309,309,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
310,310,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
311,311,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
312,312,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
313,313,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
314,314,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
315,315,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
316,316,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
317,317,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
318,318,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
319,319,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
320,320,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
321,321,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
322,322,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
323,323,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
324,324,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
325,325,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
326,326,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
327,327,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
328,328,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
329,329,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
330,330,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
331,331,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
332,332,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
333,333,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
334,334,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
335,335,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
336,336,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
337,337,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
338,338,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
339,339,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
340,340,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
341,341,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
342,342,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
343,343,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
344,344,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
345,345,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
346,346,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
347,347,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
348,348,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
349,349,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
350,350,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
351,351,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
352,352,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
353,353,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
354,354,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
355,355,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
356,356,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
357,357,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
358,358,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
359,359,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
360,360,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
361,361,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
362,362,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
363,363,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
364,364,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
365,365,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
366,366,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
367,367,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
368,368,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
369,369,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
370,370,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
371,371,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
372,372,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
373,373,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
374,374,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
375,375,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
376,376,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
377,377,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
378,378,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
379,379,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
380,380,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
381,381,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
382,382,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
383,383,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
384,384,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
385,385,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
386,386,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
387,387,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
388,388,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
389,389,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
390,390,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
391,391,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
392,392,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
393,393,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
394,394,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
395,395,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
396,396,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
397,397,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
398,398,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
399,399,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
400,400,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
401,401,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
402,402,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
403,403,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
404,404,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
405,405,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
406,406,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
407,407,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
408,408,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
409,409,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
410,410,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
411,411,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
412,412,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
413,413,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
414,414,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
415,415,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
416,416,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
417,417,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
418,418,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
419,419,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
420,420,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
421,421,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
422,422,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
423,423,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
424,424,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
425,425,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
426,426,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
427,427,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
428,428,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
429,429,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
430,430,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
431,431,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
432,432,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
433,433,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
434,434,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
435,435,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
436,436,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
437,437,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
438,438,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
439,439,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
440,440,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
441,441,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
442,442,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
443,443,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
444,444,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
445,445,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
446,446,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
447,447,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
448,448,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
449,449,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
450,450,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
451,451,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
452,452,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
453,453,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
454,454,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
455,455,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
456,456,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
457,457,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
458,458,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
459,459,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
460,460,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
461,461,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
462,462,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
463,463,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
464,464,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
465,465,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
466,466,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
467,467,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
468,468,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
469,469,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
470,470,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
471,471,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
472,472,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
473,473,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
474,474,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
475,475,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
476,476,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
477,477,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
478,478,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
479,479,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
480,480,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
481,481,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
482,482,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
483,483,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
484,484,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
