,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
28,334,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,335,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,336,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,337,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,338,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,339,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,340,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,341,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,342,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,343,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,344,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,345,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,346,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,347,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,348,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,349,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,350,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,351,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,352,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,353,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,354,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,355,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,356,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,357,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,358,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,359,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,360,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,361,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,362,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,363,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,364,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,365,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,366,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,367,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,368,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,369,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,370,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,371,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,372,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,373,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,374,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,375,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,376,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,377,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,378,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,379,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,380,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,381,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,382,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,383,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,384,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,385,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,386,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,387,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,388,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,389,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,390,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,391,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,392,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,393,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,394,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,395,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,396,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,397,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,398,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,399,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,400,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,401,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,402,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,403,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,404,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,405,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,406,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,407,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,408,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,409,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,410,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,411,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,412,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,413,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,414,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,415,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,416,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,417,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,418,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,419,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,420,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,421,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,422,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,423,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,424,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,425,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,426,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,427,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,428,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,429,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,430,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,431,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,432,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,433,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,434,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,435,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,436,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,437,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,438,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,439,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,440,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,441,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,442,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,443,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,444,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,445,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,446,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,447,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,448,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,449,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,450,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,451,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,452,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,453,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,454,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,455,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,456,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,457,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,458,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,459,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,460,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,461,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,462,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,463,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,464,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,465,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,466,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,467,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,468,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,469,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,470,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,471,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,472,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,473,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,474,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,475,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,476,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,477,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,478,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,479,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,480,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,481,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,482,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,483,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,484,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,485,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,486,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,487,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,488,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,489,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,490,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,491,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,492,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,493,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,494,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,495,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,496,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,497,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,498,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,499,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,500,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,501,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,502,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,503,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,504,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,505,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,506,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,507,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,508,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,509,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,510,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,511,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,512,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,513,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,514,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,515,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,516,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,517,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,518,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,519,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,520,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,521,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,522,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,523,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,524,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,525,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,526,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,527,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,528,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,529,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,530,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,531,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,532,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,533,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,534,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,535,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,536,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,537,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,538,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,539,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,540,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,541,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,542,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,543,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,544,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,545,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,546,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,547,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,548,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,549,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,550,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,551,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,552,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,553,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,554,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,555,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,556,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,557,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,558,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,559,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,560,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,561,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,562,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,563,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,564,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,565,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,566,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,567,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,568,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,569,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,570,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,571,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,572,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,573,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,574,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,575,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,576,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,577,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,578,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
