weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
1,d_17,0,1.3528,10.4728,10.4728,10.4728,10.6919,10.7088,10.7088,10.7088,10.7088,10.7088,10.7088,10.7173,10.7173,10.7173,10.7173,63.051601,63.117401,63.879601,63.879601,63.879601,63.879601,67.880096,67.880096,75.435799,79.284897,79.284897,90.913597,90.913597,90.913597,91.0298,91.077499,91.103203,91.199501,95.191299,95.514198,95.568398,95.627602,95.627602,95.627602,95.627602,95.627602,95.627602,95.627602,95.627602,95.698601,95.698601,95.698601,95.698601,95.698601,95.698601,95.698601,99.8937,99.8937,99.8937,99.978897,99.9897,99.9897,99.9897,100
2,d_17,0.023,1.4026,10.0633,10.0633,10.0633,10.2904,10.3221,10.3221,10.3221,10.3221,10.3221,10.3221,10.3221,10.3221,10.3221,10.3221,62.466,62.540401,63.326401,63.326401,63.326401,63.326401,67.4972,67.4972,75.370201,79.315102,79.315102,90.605499,90.605499,90.6157,90.743599,90.794197,90.837196,90.944199,94.911003,95.297798,95.349503,95.413101,95.413101,95.413101,95.413101,95.413101,95.413101,95.413101,95.413101,95.485802,95.485802,95.485802,95.4935,95.4935,95.4935,95.4935,99.851601,99.851601,99.851601,99.960197,99.9795,99.9795,99.9795,100
3,d_17,0.0064,1.1872,9.1076002,9.1076002,9.1076002,9.3358002,9.3568001,9.3568001,9.3568001,9.3568001,9.3568001,9.3568001,9.3634996,9.3634996,9.3634996,9.3634996,64.175102,64.2369,65.085701,65.085701,65.092102,65.092102,69.117302,69.117302,76.439301,80.242699,80.242699,91.0317,91.0317,91.038597,91.150299,91.198502,91.2258,91.330399,95.175301,95.507698,95.563202,95.622398,95.622398,95.622398,95.622398,95.622398,95.622398,95.622398,95.622398,95.701698,95.701698,95.701698,95.701698,95.701698,95.701698,95.701698,99.902603,99.902603,99.902603,99.992798,99.992798,99.992798,99.992798,100
4,d_17,0.018300001,1.2326,10.1071,10.1071,10.1071,10.409,10.4411,10.4411,10.4411,10.4411,10.4411,10.4411,10.4472,10.4472,10.4472,10.4472,63.074799,63.141602,63.841499,63.841499,63.841499,63.841499,67.823196,67.823196,75.230202,79.577003,79.577003,90.911102,90.911102,90.911102,91.030296,91.081703,91.127296,91.2211,95.160896,95.491501,95.5355,95.605698,95.605698,95.605698,95.605698,95.605698,95.605698,95.605698,95.605698,95.665497,95.665497,95.665497,95.665497,95.665497,95.665497,95.665497,99.866997,99.866997,99.866997,99.965103,99.971901,99.971901,99.980698,100
5,d_17,0.020400001,1.1635,9.5813999,9.5813999,9.5813999,9.9012003,9.9209003,9.9209003,9.9209003,9.9209003,9.9209003,9.9209003,9.9288998,9.9288998,9.9288998,9.9288998,64.013397,64.066803,64.930603,64.930603,64.930603,64.930603,68.878403,68.878403,76.546204,80.405296,80.405296,91.528198,91.528198,91.536797,91.644997,91.701797,91.701797,91.781403,95.0858,95.397202,95.442299,95.486397,95.486397,95.486397,95.486397,95.486397,95.486397,95.486397,95.486397,95.548401,95.548401,95.548401,95.548401,95.548401,95.548401,95.548401,99.885902,99.885902,99.885902,99.991203,100,100,100,100
6,d_17,0,1.096,9.5195999,9.5195999,9.5195999,9.7559004,9.7725,9.7725,9.7725,9.7725,9.7725,9.7725,9.7725,9.7725,9.7725,9.7725,63.6222,63.667801,64.536499,64.536499,64.536499,64.536499,68.414101,68.414101,75.942802,80.154099,80.154099,91.1595,91.1595,91.1595,91.260201,91.309196,91.337097,91.425598,95.414497,95.708,95.744598,95.806396,95.806396,95.806396,95.806396,95.806396,95.806396,95.806396,95.806396,95.873299,95.873299,95.873299,95.873299,95.873299,95.873299,95.873299,99.926697,99.926697,99.926697,100,100,100,100,100
0,d_18,0,29.997999,30.0037,30.0037,30.0037,30.150299,30.239401,30.2792,30.2883,31.354601,31.354601,31.354601,34.873299,34.882599,34.882599,35.630001,35.646198,84.2761,86.743797,86.768402,94.127998,94.218399,96.190399,96.347099,96.369698,96.4468,96.464302,96.481003,96.481003,96.504601,99.988998,99.988998,99.988998,99.988998,99.991302,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.994003,99.996696,100,100,100,100
1,d_18,0,31.659,31.664801,31.667101,31.667101,31.840799,31.938999,31.9897,32.005001,33.027302,33.027302,33.027302,36.127701,36.138,36.138,36.857399,36.8787,83.669998,86.040497,86.070602,93.347298,93.455002,95.4245,95.591202,95.617104,95.722,95.734901,95.759102,95.759102,95.7817,99.974403,99.974403,99.974403,99.974403,99.979599,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.984497,99.986702,99.986702,99.986702,99.9897,100,100,100,100
2,d_18,0,31.203501,31.216101,31.2185,31.2185,31.408501,31.5166,31.5707,31.5851,32.621498,32.621498,32.623901,35.4939,35.5103,35.5103,36.242401,36.2672,83.2052,85.880699,85.916,93.2155,93.348999,95.572998,95.740799,95.775497,95.877602,95.8881,95.910301,95.910301,95.938004,99.965897,99.965897,99.965897,99.965897,99.970596,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.9767,99.982803,99.982803,99.982803,99.987602,100,100,100,100
3,d_18,0.0019,30.762501,30.766399,30.770901,30.770901,30.950199,31.046801,31.0982,31.110399,32.1716,32.1716,32.1716,35.100498,35.1134,35.1134,35.820999,35.838902,83.598,86.218803,86.251701,93.379097,93.494301,95.528099,95.691803,95.715401,95.824402,95.835999,95.862099,95.862099,95.887901,99.974899,99.974899,99.974899,99.974899,99.9767,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.981201,99.983498,99.983498,99.983498,99.988503,100,100,100,100
4,d_18,0,31.1586,31.167999,31.173901,31.1758,31.3542,31.459801,31.5149,31.5305,32.478901,32.478901,32.478901,35.311401,35.3214,35.3214,36.056801,36.075802,83.5895,86.122101,86.155899,93.3573,93.472198,95.443802,95.586403,95.615303,95.7313,95.746101,95.768204,95.768204,95.797699,99.975304,99.975304,99.975304,99.975304,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.9804,99.986397,99.986397,99.986397,99.992203,100,100,100,100
5,d_18,0,29.8158,29.8244,29.8244,29.8244,29.9958,30.090099,30.1392,30.159,31.319599,31.322599,31.322599,34.282902,34.294498,34.294498,34.987598,35.0093,83.494698,86.056801,86.085503,93.327499,93.430801,95.4105,95.557701,95.586502,95.676804,95.685204,95.702103,95.702103,95.722801,99.982903,99.982903,99.982903,99.982903,99.982903,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.986198,99.991096,99.991096,99.991096,99.994102,100,100,100,100
6,d_18,0,29.4368,29.440201,29.440201,29.440201,29.5905,29.671301,29.718,29.7269,30.7526,30.7526,30.7549,33.624802,33.634499,33.634499,34.3633,34.3825,83.658401,86.003799,86.029503,93.3125,93.408897,95.3657,95.507301,95.529099,95.610397,95.618698,95.637199,95.637199,95.656097,99.9795,99.9795,99.9795,99.9795,99.982002,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.984703,99.990196,99.990196,99.990196,99.992996,100,100,100,100
0,d_19,0,2.763,2.8018,2.8018,2.8018,7.0792999,7.2856998,7.3839998,7.4084001,7.4137001,7.4137001,7.4137001,7.4281001,7.4281001,7.4281001,7.4281001,7.9727001,12.911,72.368202,72.368202,80.483398,80.503601,91.340202,91.340202,99.7491,99.789902,99.800903,99.811401,99.811401,99.824203,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_19,0,3.2718,3.3134,3.3285,3.3285,7.7314,7.9716001,8.0997,8.1362,8.1435003,8.1435003,8.1435003,8.1771002,8.1771002,8.1771002,8.1771002,8.691,13.7866,71.971901,71.971901,80.330299,80.350304,91.485199,91.485199,99.742302,99.789597,99.794296,99.805496,99.805496,99.810501,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,d_19,0,3.3022001,3.3487999,3.3669,3.3719001,7.7315998,8.0129995,8.1461,8.1801996,8.1926003,8.1926003,8.1926003,8.2325001,8.2325001,8.2325001,8.2325001,8.7142,13.8277,71.010597,71.010597,79.312302,79.334198,91.498199,91.498199,99.731499,99.773598,99.773598,99.783501,99.783501,99.805901,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,d_19,0,2.8884001,2.9265001,2.9432001,2.9468999,7.6313,7.8982,8.0323,8.066,8.0696001,8.0696001,8.0696001,8.099,8.099,8.099,8.099,8.5752001,13.6049,73.625298,73.625298,81.084702,81.110397,92.058998,92.058998,99.770401,99.812798,99.812798,99.817398,99.817398,99.830704,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,d_19,0,2.9851,3.0295999,3.0480001,3.0555,7.6616998,7.9225001,8.0573997,8.0890999,8.0974998,8.0974998,8.0974998,8.1259003,8.1259003,8.1259003,8.1259003,8.5783005,13.7129,71.909103,71.909103,80.236397,80.260803,91.608902,91.608902,99.716499,99.767197,99.775703,99.788498,99.788498,99.813202,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,d_19,0,2.7888,2.8316,2.845,2.8494999,6.9063001,7.1515999,7.2732,7.3153,7.3153,7.3153,7.3153,7.3462,7.3462,7.3462,7.3462,7.7873001,12.7444,71.660004,71.660004,80.162804,80.1903,91.744904,91.744904,99.782799,99.8274,99.8274,99.8274,99.8274,99.844803,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,d_19,0,2.6898999,2.7249,2.7385001,2.7488999,7.3372998,7.5683999,7.6833,7.7080002,7.7080002,7.7080002,7.7080002,7.7265,7.7265,7.7265,7.7265,8.2411003,13.1807,71.474899,71.474899,79.920197,79.949097,91.287697,91.287697,99.807198,99.839996,99.839996,99.839996,99.839996,99.850197,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_2,0.0099,80.876198,80.890999,80.892601,80.893097,80.955299,80.995399,81.014503,81.021301,81.0765,81.081299,81.090599,81.917099,81.934402,81.936798,81.962196,82.0233,87.564301,87.805603,87.816101,87.917198,87.9562,90.835503,90.852203,90.877403,91.431503,91.467003,91.519302,91.520302,91.569901,99.832298,99.835999,99.838898,99.848198,99.873199,99.900002,99.9048,99.909599,99.909599,99.909599,99.909599,99.909599,99.909599,99.909599,99.912201,99.922897,99.922897,99.922897,99.926003,99.926003,99.926003,99.927002,99.950798,99.950798,99.952301,99.9729,99.996803,99.996803,99.998199,100
1,d_2,0.0115,80.362999,80.377899,80.380501,80.381699,80.451599,80.493401,80.5131,80.520699,80.588203,80.594299,80.605797,81.475998,81.493896,81.495598,81.5233,81.589996,87.1222,87.395798,87.406998,87.518303,87.557503,90.3666,90.384903,90.413696,91.069,91.101898,91.174698,91.175797,91.235298,99.817497,99.821297,99.823898,99.832703,99.858803,99.887398,99.891403,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.898697,99.907097,99.907097,99.907097,99.911102,99.911102,99.911102,99.912804,99.9356,99.9366,99.939102,99.962303,99.992996,99.992996,99.9972,100
2,d_2,0.0146,79.977402,79.997398,79.999702,80.001297,80.078598,80.1269,80.150398,80.158401,80.2351,80.242302,80.2565,81.114799,81.138802,81.143204,81.174698,81.248398,86.8992,87.208504,87.224098,87.351501,87.399399,90.127701,90.147301,90.176003,90.897903,90.937401,91.018997,91.020699,91.089996,99.788498,99.794502,99.797897,99.807404,99.835197,99.868896,99.873497,99.877899,99.877899,99.877899,99.877899,99.877899,99.877899,99.877899,99.881599,99.8909,99.8909,99.8909,99.896004,99.896004,99.896004,99.898598,99.925903,99.926399,99.930397,99.958199,99.993599,99.993599,99.997002,100
3,d_2,0.015,80.060799,80.079002,80.082298,80.085701,80.161797,80.209503,80.232201,80.239998,80.317802,80.324699,80.338799,81.1968,81.220299,81.223801,81.253998,81.3311,86.902802,87.192596,87.206001,87.324997,87.368797,90.196503,90.215698,90.246002,90.944603,90.981697,91.053703,91.055702,91.122002,99.792999,99.799202,99.802498,99.812401,99.8414,99.872498,99.876404,99.882103,99.882103,99.882103,99.882103,99.882103,99.882103,99.882103,99.885902,99.895401,99.895401,99.895401,99.900299,99.900299,99.900299,99.903,99.930298,99.931602,99.934303,99.962097,99.995102,99.995399,99.997597,100
4,d_2,0.0148,79.8936,79.912498,79.914703,79.917999,79.993896,80.041496,80.063499,80.072601,80.1427,80.150703,80.164497,81.016197,81.0364,81.039597,81.069901,81.146896,86.754402,87.039001,87.053802,87.174896,87.218803,90.063301,90.081497,90.112297,90.844498,90.882797,90.961098,90.962997,91.031898,99.784302,99.789101,99.7938,99.801697,99.833199,99.865402,99.869102,99.874001,99.874001,99.874001,99.874001,99.874001,99.874001,99.874001,99.878403,99.887299,99.887299,99.887299,99.892097,99.892097,99.892097,99.894699,99.922997,99.923897,99.927002,99.957703,99.992897,99.993401,99.996902,100
5,d_2,0.0145,80.229698,80.248497,80.251099,80.252998,80.330597,80.375298,80.396896,80.406303,80.477798,80.482697,80.494698,81.327103,81.348701,81.351402,81.381401,81.453796,87.027702,87.309196,87.320702,87.4412,87.484299,90.205299,90.221497,90.255302,90.936302,90.969002,91.039299,91.039299,91.1026,99.811798,99.817497,99.8181,99.824303,99.8517,99.880096,99.883499,99.886902,99.886902,99.886902,99.886902,99.886902,99.886902,99.886902,99.890999,99.898399,99.898399,99.898399,99.903999,99.903999,99.903999,99.9067,99.932198,99.9328,99.935402,99.963799,99.994797,99.994797,99.997498,100
6,d_2,0.0131,80.454903,80.471298,80.472603,80.474297,80.5448,80.5867,80.607803,80.614502,80.672501,80.677399,80.690598,81.517403,81.5345,81.537003,81.566597,81.636497,87.215797,87.4897,87.502899,87.618698,87.658997,90.546097,90.562698,90.594398,91.210602,91.240799,91.297897,91.299202,91.3545,99.815804,99.821602,99.8246,99.832497,99.860298,99.888603,99.892403,99.897003,99.897003,99.897003,99.897003,99.897003,99.897003,99.897003,99.901199,99.909798,99.909798,99.909798,99.914597,99.914597,99.914597,99.916496,99.941902,99.942398,99.943199,99.968002,99.9953,99.9953,99.998001,100
0,d_20,0,0.3712,0.3712,0.3712,0.3712,0.3712,0.3712,0.3712,0.80839998,0.80839998,0.80839998,0.80839998,0.80839998,0.80839998,0.9892,0.9892,0.9892,1.1318001,1.1318001,71.181702,71.365501,93.615097,93.615097,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_20,0,0.38330001,0.38330001,0.38330001,0.38330001,0.38330001,0.38330001,0.38330001,0.8549,0.8549,0.8549,0.8549,0.8549,0.8549,1.0028,1.0028,1.0028,1.1666,1.1666,71.838799,72.022301,93.512001,93.512001,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,d_20,0,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.9303,0.9303,0.9303,0.9303,0.9303,0.9303,1.1188,1.1188,1.1188,1.3256,1.3256,70.096001,70.3284,93.9095,93.9095,99.982101,99.982101,99.982101,99.982101,99.982101,99.982101,99.982101,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,d_20,0,0.4181,0.4181,0.4181,0.4181,0.4181,0.4181,0.4181,0.85009998,0.85009998,0.85009998,0.85009998,0.85009998,0.85009998,1.1589,1.1589,1.1589,1.3072,1.3072,72.633003,72.823196,93.945198,93.945198,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,d_20,0,0.43959999,0.43959999,0.43959999,0.43959999,0.43959999,0.43959999,0.43959999,0.83700001,0.83700001,0.83700001,0.83700001,0.83700001,0.83700001,1.2265,1.2265,1.2265,1.4129,1.4129,73.091797,73.309998,94.067703,94.067703,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,d_20,0,0.34799999,0.34799999,0.34799999,0.34799999,0.34799999,0.34799999,0.34799999,0.78070003,0.78070003,0.78070003,0.78070003,0.78070003,0.78070003,0.96939999,0.96939999,0.96939999,1.1142,1.1293,72.188599,72.379501,93.972504,93.972504,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,d_20,0,0.36090001,0.36090001,0.36090001,0.36090001,0.36090001,0.36090001,0.36090001,0.77219999,0.77219999,0.77219999,0.77219999,0.77219999,0.77219999,0.95520002,0.95520002,0.95520002,1.0951999,1.0951999,71.435204,71.596298,93.285202,93.285202,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_21,0,1.4752001,1.4752001,1.4752001,1.4752001,7.5042,7.6560001,7.7424002,7.7539001,7.9783001,7.9783001,7.9783001,8.0115004,8.0115004,8.0115004,9.3337002,9.3337002,28.009701,38.560398,38.6357,89.256798,94.363197,94.4757,99.465202,99.779602,99.820297,99.820297,99.826103,99.826103,99.832901,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_21,0,1.6727999,1.6727999,1.679,1.679,8.2732,8.4651003,8.5731001,8.5984001,8.7853003,8.7853003,8.7853003,8.8119001,8.8119001,8.8119001,10.0382,10.0382,28.8228,38.6134,38.708401,89.679497,94.600502,94.707001,99.459999,99.747299,99.7911,99.7911,99.799301,99.799301,99.805496,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,d_21,0,1.6889,1.6889,1.6950999,1.6950999,8.7552004,9.0025997,9.1229,9.1477003,9.3442001,9.3442001,9.3442001,9.3708,9.3708,9.3708,10.7118,10.7118,29.4977,40.6124,40.7421,89.115799,94.232903,94.327599,99.453796,99.778702,99.816803,99.816803,99.816803,99.816803,99.816803,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,d_21,0,1.5102,1.5149,1.5149,1.5149,8.5159998,8.7025003,8.8169003,8.8432999,9.0186005,9.0186005,9.0186005,9.0390997,9.0390997,9.0390997,10.2555,10.2555,28.911301,39.2243,39.321098,89.914803,94.987297,95.082703,99.594398,99.811401,99.851501,99.851501,99.851501,99.851501,99.851501,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,d_21,0,1.4997,1.4997,1.4997,1.5042,8.0363998,8.2194004,8.3261003,8.3527002,8.5017996,8.5017996,8.5017996,8.5139999,8.5139999,8.5139999,9.7298002,9.7298002,27.924,37.971001,38.080002,90.027802,94.7658,94.871101,99.522102,99.793503,99.832001,99.832001,99.8368,99.8368,99.841499,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,d_21,0,1.3741,1.3741,1.3805,1.3805,7.3095002,7.5181999,7.6294999,7.6525002,7.8351002,7.8351002,7.8351002,7.8534999,7.8534999,7.8534999,9.0234003,9.0234003,27.165899,37.7911,37.885502,89.149498,94.309998,94.4095,99.506104,99.805901,99.845802,99.845802,99.845802,99.845802,99.845802,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,d_21,0,1.3026,1.3026,1.3026,1.3026,7.8958001,8.0628996,8.1577997,8.1752996,8.3704004,8.3704004,8.3704004,8.3908997,8.3908997,8.3908997,9.6742001,9.6834002,28.354099,38.564602,38.654598,89.702904,94.650902,94.738998,99.527,99.833099,99.864403,99.864403,99.864403,99.864403,99.864403,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_22,0,0.74339998,0.74339998,0.74339998,0.74339998,1.395,1.395,1.395,2.6772001,2.6772001,2.6772001,2.6772001,2.6772001,2.6772001,2.6772001,2.6772001,2.6772001,3.0051999,3.0265,15.7665,22.989401,96.674896,96.674896,99.943497,99.943497,99.943497,99.943497,99.943497,99.943497,99.943497,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
